year,area,avg_temp_c,total_precip_mm,mean_ph,mean_n,mean_p,mean_k,yield_log1p,soil_black,soil_black_soil,soil_brown_forest,soil_coastal_salt_affected_alluvial,soil_deltaic_alluvial,soil_laterite,soil_mixed_red_and_black,soil_mixed_red_and_yellow,soil_red,soil_red_and_yellow,soil_unknown,district_anugul,district_balangir,district_baleshwar,district_bargarh,district_bhadrak,district_boudh,district_cuttack,district_deogarh,district_dhenkanal,district_gajapati,district_ganjam,district_jagatsinghapur,district_jajapur,district_jharsuguda,district_kalahandi,district_kandhamal,district_kendrapara,district_kendujhar,district_khordha,district_koraput,district_malkangiri,district_mayurbhanj,district_nabarangpur,district_nayagarh,district_nuapada,district_puri,district_rayagada,district_sambalpur,district_sonepur,district_sundargarh,season_Autumn,season_Kharif,season_Rabi,season_Summer,season_Whole Year,season_Winter,crop_encoded
2015,94.0,29.78651639344261,386.62,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.8254810479265942,0,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.08629975855878165
2013,960.0,25.098442622950817,899.25,6.5,119.15,101.45,245.1,0.5317917895748959,1,0,1,1,1,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.08629975855878165
2013,1790.0,30.77676229508197,310.21,6.5,119.15,101.45,245.1,0.9118787788702084,1,0,1,1,1,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.08629975855878165
2013,37.0,22.68477777777778,17.220000000000002,6.5,119.15,101.45,245.1,1.025750940403238,1,0,1,1,1,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.08629975855878165
2014,1136.0,25.046475409836063,457.54,6.5,119.15,101.45,245.1,0.7650173640108568,1,0,1,1,1,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.08629975855878165
2014,1080.0,31.07454918032787,319.45000000000005,6.5,119.15,101.45,245.1,0.9226776991125852,1,0,1,1,1,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.08629975855878165
2014,29.0,22.53166666666667,48.18,6.5,119.15,101.45,245.1,1.2032829112319985,1,0,1,1,1,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.08629975855878165
2015,594.0,26.4247131147541,332.34,6.5,119.15,101.45,245.1,0.8359786276472653,1,0,1,1,1,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.08629975855878165
2015,1996.0,30.36918032786885,332.88000000000005,6.5,119.15,101.45,245.1,0.8936311214739667,1,0,1,1,1,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.08629975855878165
2015,114.0,24.872,89.88000000000001,6.5,119.15,101.45,245.1,1.022703325482785,1,0,1,1,1,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.08629975855878165
2013,954.0,31.38790983606557,417.49000000000007,6.0,139.235,14.115,160.855,1.0438188156983494,0,0,0,1,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.08629975855878165
2014,1621.0,31.46450819672131,439.53,6.0,139.235,14.115,160.855,0.9850614935639176,0,0,0,1,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.08629975855878165
2015,720.0,30.326639344262297,447.5,6.0,139.235,14.115,160.855,0.8285518175661483,0,0,0,1,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.08629975855878165
2013,89.0,23.569877049180327,957.87,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.832909122935104,0,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.08629975855878165
2013,10503.0,31.385409836065577,449.07,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,1.037801194803096,0,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.08629975855878165
2014,9900.0,31.47737704918033,491.59,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.7893660383004883,0,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.08629975855878165
2015,12481.0,30.54848360655738,420.00000000000006,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.7085278486544627,0,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.08629975855878165
2013,90.0,22.30356557377049,457.33,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.8833082979102367,0,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.08629975855878165
2013,43.0,30.98827868852459,316.31000000000006,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,1.0853463898697984,0,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.08629975855878165
2014,171.0,22.16110655737705,295.18,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,1.2208471718430274,0,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.08629975855878165
2014,58.0,31.18872950819672,221.81,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.963437510299857,0,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.08629975855878165
2015,15.0,23.3222131147541,238.41,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,1.1735135968412274,0,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.08629975855878165
2015,1.0,31.181516393442624,245.16,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.6931471805599453,0,0,0,0,0,0,0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.08629975855878165
2013,656.0,22.30344262295082,435.2000000000001,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.6179011313986653,1,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.08629975855878165
2013,1245.0,31.274303278688524,390.62,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.7830025684163032,1,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.08629975855878165
2013,309.0,20.09122222222222,20.73,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.7016866669170593,1,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.08629975855878165
2014,374.0,22.17094262295081,412.93,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.5474720678768008,1,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.08629975855878165
2014,758.0,31.49188524590164,231.81,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.8259444647426588,1,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.08629975855878165
2014,1056.0,19.99405555555556,18.64,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.6502416565189422,1,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.08629975855878165
2015,477.0,23.52692622950819,376.63000000000005,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.3583925455842654,1,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.08629975855878165
2015,282.0,30.76745901639345,454.3,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.5993429584304993,1,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.08629975855878165
2015,443.0,22.722166666666663,18.33,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.6232671049175286,1,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.08629975855878165
2013,372.0,22.06827868852459,716.75,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.5405410062943969,0,0,1,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.08629975855878165
2013,8.0,19.58455555555556,28.85,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.9262410627273232,0,0,1,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.08629975855878165
2014,159.0,21.78991803278688,404.73,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.7130731200210263,0,0,1,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.08629975855878165
2014,38.0,19.66905555555556,41.73,5.862667101425601,154.82709505476282,37.50700353465454,209.97294599139374,0.7444404749474959,0,0,1,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.08629975855878165
