State,District,Crop,Year,Season,Area,Area Units,Production,Production Units,Yield
Odisha,KORAPUT,Other Rabi pulses,2004-05,Rabi,5758.0,Hectare,2234.0,Tonnes,0.3879819381729767
Odisha,MALKANGIRI,Other Rabi pulses,2004-05,Rabi,3165.0,Hectare,1270.0,Tonnes,0.4012638230647709
Odisha,MAYURBHANJ,Other Rabi pulses,2004-05,Rabi,1514.0,Hectare,1078.0,Tonnes,0.7120211360634082
Odisha,NABARANGPUR,Other Rabi pulses,2004-05,Rabi,578.0,Hectare,357.0,Tonnes,0.6176470588235294
Odisha,NAYAGARH,Other Rabi pulses,2004-05,Rabi,297.0,Hectare,146.0,Tonnes,0.4915824915824915
Odisha,NUAPADA,Other Rabi pulses,2004-05,Rabi,540.0,Hectare,189.0,Tonnes,0.35
Odisha,PURI,Other Rabi pulses,2004-05,Rabi,266.0,Hectare,82.0,Tonnes,0.3082706766917293
Odisha,RAYAGADA,Other Rabi pulses,2004-05,Rabi,1088.0,Hectare,795.0,Tonnes,0.7306985294117647
Odisha,SAMBALPUR,Other Rabi pulses,2004-05,Rabi,1554.0,Hectare,1153.0,Tonnes,0.741956241956242
Odisha,SONEPUR,Other Rabi pulses,2004-05,Rabi,609.0,Hectare,332.0,Tonnes,0.5451559934318555
Odisha,SUNDARGARH,Other Rabi pulses,2004-05,Rabi,2019.0,Hectare,999.0,Tonnes,0.4947994056463596
Odisha,ANUGUL,Potato,2004-05,Winter,576.0,Hectare,5317.1,Tonnes,9.231076388888887
Odisha,ANUGUL,Potato,2005-06,Winter,503.0,Hectare,4524.5,Tonnes,8.995029821073558
Odisha,ANUGUL,Potato,2006-07,Winter,470.0,Hectare,4398.3,Tonnes,9.35808510638298
Odisha,BALANGIR,Potato,2004-05,Winter,15.0,Hectare,116.6,Tonnes,7.773333333333331
Odisha,BALANGIR,Potato,2005-06,Winter,18.0,Hectare,124.7,Tonnes,6.927777777777778
Odisha,BALANGIR,Potato,2006-07,Winter,32.0,Hectare,227.2,Tonnes,7.1
Odisha,BALESHWAR,Potato,2004-05,Winter,256.0,Hectare,2705.4,Tonnes,10.56796875
Odisha,BALESHWAR,Potato,2005-06,Winter,301.0,Hectare,1878.2,Tonnes,6.239867109634552
Odisha,BALESHWAR,Potato,2006-07,Winter,256.0,Hectare,2231.8,Tonnes,8.71796875
Odisha,BARGARH,Potato,2004-05,Winter,314.0,Hectare,2480.6,Tonnes,7.9
Odisha,BARGARH,Potato,2005-06,Winter,316.0,Hectare,2565.3,Tonnes,8.118037974683546
Odisha,BARGARH,Potato,2006-07,Winter,434.0,Hectare,3400.8,Tonnes,7.83594470046083
Odisha,BHADRAK,Potato,2004-05,Winter,30.0,Hectare,278.1,Tonnes,9.27
Odisha,BHADRAK,Potato,2005-06,Winter,23.0,Hectare,273.5,Tonnes,11.891304347826088
Odisha,BHADRAK,Potato,2006-07,Winter,43.0,Hectare,453.0,Tonnes,10.534883720930232
Odisha,BOUDH,Potato,2004-05,Winter,60.0,Hectare,447.7,Tonnes,7.461666666666667
Odisha,BOUDH,Potato,2005-06,Winter,66.0,Hectare,534.4,Tonnes,8.096969696969696
Odisha,BOUDH,Potato,2006-07,Winter,78.0,Hectare,643.1,Tonnes,8.244871794871795
Odisha,CUTTACK,Potato,2004-05,Winter,1513.0,Hectare,16052.9,Tonnes,10.609980171844018
Odisha,CUTTACK,Potato,2005-06,Winter,1106.0,Hectare,13579.5,Tonnes,12.278028933092225
Odisha,CUTTACK,Potato,2006-07,Winter,1158.0,Hectare,14255.0,Tonnes,12.310017271157168
Odisha,DEOGARH,Potato,2004-05,Winter,324.0,Hectare,2580.3,Tonnes,7.9638888888888895
Odisha,DEOGARH,Potato,2005-06,Winter,347.0,Hectare,3244.8,Tonnes,9.351008645533142
Odisha,DEOGARH,Potato,2006-07,Winter,378.0,Hectare,2855.4,Tonnes,7.553968253968254
Odisha,DHENKANAL,Potato,2004-05,Winter,338.0,Hectare,3741.7,Tonnes,11.070118343195263
Odisha,DHENKANAL,Potato,2005-06,Winter,280.0,Hectare,3039.1,Tonnes,10.853928571428572
Odisha,DHENKANAL,Potato,2006-07,Winter,307.0,Hectare,3202.0,Tonnes,10.429967426710098
Odisha,GAJAPATI,Potato,2004-05,Winter,1.0,Hectare,5.3,Tonnes,5.3
Odisha,GAJAPATI,Potato,2006-07,Winter,1.0,Hectare,3.4,Tonnes,3.4
Odisha,GANJAM,Potato,2004-05,Winter,173.0,Hectare,1179.2,Tonnes,6.8161849710982665
Odisha,GANJAM,Potato,2005-06,Winter,131.0,Hectare,1105.1,Tonnes,8.435877862595419
Odisha,GANJAM,Potato,2006-07,Winter,96.0,Hectare,808.3,Tonnes,8.419791666666667
Odisha,JAGATSINGHAPUR,Potato,2004-05,Winter,414.0,Hectare,4547.0,Tonnes,10.983091787439614
Odisha,JAGATSINGHAPUR,Potato,2005-06,Winter,360.0,Hectare,3898.4,Tonnes,10.828888888888889
Odisha,JAGATSINGHAPUR,Potato,2006-07,Winter,450.0,Hectare,5482.8,Tonnes,12.184
Odisha,JAJAPUR,Potato,2004-05,Winter,324.0,Hectare,3680.3,Tonnes,11.358950617283952
Odisha,JAJAPUR,Potato,2005-06,Winter,399.0,Hectare,3642.5,Tonnes,9.12907268170426
Odisha,JAJAPUR,Potato,2006-07,Winter,446.0,Hectare,5256.1,Tonnes,11.784977578475337
Odisha,JHARSUGUDA,Potato,2004-05,Winter,151.0,Hectare,1558.5,Tonnes,10.321192052980132
Odisha,JHARSUGUDA,Potato,2005-06,Winter,110.0,Hectare,968.6,Tonnes,8.805454545454547
Odisha,JHARSUGUDA,Potato,2006-07,Winter,140.0,Hectare,1677.3,Tonnes,11.980714285714283
Odisha,KALAHANDI,Potato,2005-06,Winter,187.0,Hectare,1204.7,Tonnes,6.442245989304813
Odisha,KALAHANDI,Potato,2006-07,Winter,4.0,Hectare,12.4,Tonnes,3.1
Odisha,KANDHAMAL,Potato,2004-05,Winter,603.0,Hectare,3427.5,Tonnes,5.6840796019900495
Odisha,KANDHAMAL,Potato,2005-06,Winter,718.0,Hectare,4001.4,Tonnes,5.572980501392758
Odisha,KANDHAMAL,Potato,2006-07,Winter,583.0,Hectare,3453.1,Tonnes,5.922984562607204
Odisha,KENDRAPARA,Potato,2004-05,Winter,660.0,Hectare,8420.3,Tonnes,12.7580303030303
Odisha,KENDRAPARA,Potato,2005-06,Winter,776.0,Hectare,8647.0,Tonnes,11.143041237113405
Odisha,KENDRAPARA,Potato,2006-07,Winter,816.0,Hectare,10058.8,Tonnes,12.326960784313725
Odisha,KENDUJHAR,Potato,2004-05,Winter,189.0,Hectare,1478.5,Tonnes,7.822751322751323
Odisha,KENDUJHAR,Potato,2005-06,Winter,138.0,Hectare,1093.5,Tonnes,7.923913043478261
Odisha,KENDUJHAR,Potato,2006-07,Winter,99.0,Hectare,1062.3,Tonnes,10.73030303030303
Odisha,KHORDHA,Potato,2004-05,Winter,183.0,Hectare,1899.7,Tonnes,10.380874316939892
Odisha,KHORDHA,Potato,2005-06,Winter,166.0,Hectare,1708.3,Tonnes,10.290963855421689
Odisha,KHORDHA,Potato,2006-07,Winter,145.0,Hectare,1286.7,Tonnes,8.873793103448277
Odisha,KORAPUT,Potato,2004-05,Winter,183.0,Hectare,1719.1,Tonnes,9.39398907103825
Odisha,KORAPUT,Potato,2005-06,Winter,233.0,Hectare,2053.2,Tonnes,8.812017167381974
Odisha,KORAPUT,Potato,2006-07,Winter,304.0,Hectare,3019.6,Tonnes,9.932894736842105
Odisha,MALKANGIRI,Potato,2005-06,Winter,2.0,Hectare,10.3,Tonnes,5.15
Odisha,MAYURBHANJ,Potato,2004-05,Winter,53.0,Hectare,473.7,Tonnes,8.937735849056603
Odisha,MAYURBHANJ,Potato,2005-06,Winter,61.0,Hectare,548.2,Tonnes,8.98688524590164
Odisha,MAYURBHANJ,Potato,2006-07,Winter,76.0,Hectare,700.3,Tonnes,9.214473684210526
Odisha,NABARANGPUR,Potato,2004-05,Winter,288.0,Hectare,3068.9,Tonnes,10.655902777777778
Odisha,NABARANGPUR,Potato,2005-06,Winter,130.0,Hectare,762.2,Tonnes,5.863076923076924
Odisha,NABARANGPUR,Potato,2006-07,Winter,235.0,Hectare,2032.8,Tonnes,8.650212765957447
Odisha,NAYAGARH,Potato,2004-05,Winter,16.0,Hectare,96.4,Tonnes,6.025
Odisha,NAYAGARH,Potato,2005-06,Winter,17.0,Hectare,143.3,Tonnes,8.429411764705883
Odisha,NAYAGARH,Potato,2006-07,Winter,15.0,Hectare,130.9,Tonnes,8.726666666666667
Odisha,NUAPADA,Potato,2004-05,Winter,20.0,Hectare,91.3,Tonnes,4.565
Odisha,NUAPADA,Potato,2005-06,Winter,11.0,Hectare,122.0,Tonnes,11.090909090909092
Odisha,NUAPADA,Potato,2006-07,Winter,16.0,Hectare,97.4,Tonnes,6.0875
Odisha,PURI,Potato,2004-05,Winter,615.0,Hectare,6995.0,Tonnes,11.373983739837398
Odisha,PURI,Potato,2005-06,Winter,798.0,Hectare,7894.6,Tonnes,9.892982456140352
Odisha,PURI,Potato,2006-07,Winter,621.0,Hectare,5262.4,Tonnes,8.474074074074073
Odisha,RAYAGADA,Potato,2004-05,Winter,80.0,Hectare,572.4,Tonnes,7.154999999999999
Odisha,RAYAGADA,Potato,2005-06,Winter,66.0,Hectare,419.8,Tonnes,6.36060606060606
Odisha,RAYAGADA,Potato,2006-07,Winter,53.0,Hectare,454.1,Tonnes,8.567924528301887
Odisha,SAMBALPUR,Potato,2004-05,Winter,368.0,Hectare,2859.4,Tonnes,7.7701086956521745
Odisha,SAMBALPUR,Potato,2005-06,Winter,369.0,Hectare,3002.2,Tonnes,8.136043360433604
Odisha,SAMBALPUR,Potato,2006-07,Winter,320.0,Hectare,2560.3,Tonnes,8.000937500000001
Odisha,SONEPUR,Potato,2004-05,Winter,17.0,Hectare,112.8,Tonnes,6.635294117647058
Odisha,SONEPUR,Potato,2005-06,Winter,30.0,Hectare,169.1,Tonnes,5.636666666666667
Odisha,SONEPUR,Potato,2006-07,Winter,21.0,Hectare,136.6,Tonnes,6.504761904761905
Odisha,SUNDARGARH,Potato,2004-05,Winter,742.0,Hectare,4863.8,Tonnes,6.554986522911052
Odisha,SUNDARGARH,Potato,2005-06,Winter,643.0,Hectare,3919.1,Tonnes,6.0950233281493
Odisha,SUNDARGARH,Potato,2006-07,Winter,579.0,Hectare,4155.5,Tonnes,7.177029360967185
Odisha,ANUGUL,Ragi,2004-05,Autumn,6.0,Hectare,2.6,Tonnes,0.4333333333333333
Odisha,ANUGUL,Ragi,2005-06,Autumn,79.0,Hectare,38.2,Tonnes,0.4835443037974684
Odisha,ANUGUL,Ragi,2006-07,Autumn,185.0,Hectare,87.3,Tonnes,0.4718918918918919
Odisha,BALANGIR,Ragi,2004-05,Autumn,1010.0,Hectare,371.7,Tonnes,0.368019801980198
Odisha,BALANGIR,Ragi,2004-05,Winter,6.0,Hectare,3.4,Tonnes,0.5666666666666667
Odisha,BALANGIR,Ragi,2005-06,Autumn,845.0,Hectare,333.8,Tonnes,0.3950295857988166
Odisha,BALANGIR,Ragi,2005-06,Winter,4.0,Hectare,2.7,Tonnes,0.675
Odisha,BALANGIR,Ragi,2006-07,Autumn,930.0,Hectare,412.0,Tonnes,0.443010752688172
Odisha,BARGARH,Ragi,2004-05,Autumn,2.0,Hectare,1.1,Tonnes,0.55
Odisha,BARGARH,Ragi,2005-06,Winter,1.0,Hectare,0.1,Tonnes,0.1
Odisha,BARGARH,Ragi,2006-07,Winter,1.0,Hectare,0.3,Tonnes,0.3
Odisha,BOUDH,Ragi,2004-05,Autumn,8.0,Hectare,5.6,Tonnes,0.7
Odisha,BOUDH,Ragi,2004-05,Winter,5.0,Hectare,2.0,Tonnes,0.4
Odisha,BOUDH,Ragi,2005-06,Autumn,7.0,Hectare,3.6,Tonnes,0.5142857142857143
Odisha,BOUDH,Ragi,2005-06,Summer,3.0,Hectare,2.8,Tonnes,0.9333333333333332
Odisha,BOUDH,Ragi,2006-07,Autumn,13.0,Hectare,4.9,Tonnes,0.3769230769230769
Odisha,BOUDH,Ragi,2006-07,Summer,1.0,Hectare,0.5,Tonnes,0.5
Odisha,CUTTACK,Ragi,2004-05,Autumn,29.0,Hectare,16.3,Tonnes,0.5620689655172414
Odisha,CUTTACK,Ragi,2005-06,Autumn,38.0,Hectare,24.0,Tonnes,0.631578947368421
Odisha,CUTTACK,Ragi,2006-07,Autumn,53.0,Hectare,38.6,Tonnes,0.7283018867924529
Odisha,DEOGARH,Ragi,2004-05,Winter,1.0,Hectare,,Tonnes,0.0
Odisha,DEOGARH,Ragi,2006-07,Winter,1.0,Hectare,0.5,Tonnes,0.5
Odisha,DHENKANAL,Ragi,2004-05,Autumn,13.0,Hectare,5.2,Tonnes,0.4
Odisha,DHENKANAL,Ragi,2005-06,Autumn,5.0,Hectare,1.8,Tonnes,0.36
Odisha,DHENKANAL,Ragi,2006-07,Autumn,6.0,Hectare,2.9,Tonnes,0.4833333333333333
Odisha,GAJAPATI,Ragi,2004-05,Autumn,2912.0,Hectare,2425.7,Tonnes,0.8330013736263736
Odisha,GAJAPATI,Ragi,2004-05,Summer,13.0,Hectare,6.4,Tonnes,0.4923076923076923
Odisha,GAJAPATI,Ragi,2004-05,Winter,4.0,Hectare,2.6,Tonnes,0.65
Odisha,GAJAPATI,Ragi,2005-06,Autumn,2535.0,Hectare,1898.7,Tonnes,0.7489940828402367
Odisha,GAJAPATI,Ragi,2005-06,Summer,14.0,Hectare,8.0,Tonnes,0.5714285714285714
Odisha,GAJAPATI,Ragi,2005-06,Winter,54.0,Hectare,26.5,Tonnes,0.4907407407407407
Odisha,GAJAPATI,Ragi,2006-07,Autumn,2343.0,Hectare,1661.2,Tonnes,0.7090055484421682
Odisha,GAJAPATI,Ragi,2006-07,Summer,10.0,Hectare,5.7,Tonnes,0.5700000000000001
Odisha,GAJAPATI,Ragi,2006-07,Winter,59.0,Hectare,31.2,Tonnes,0.5288135593220339
Odisha,GANJAM,Ragi,2004-05,Autumn,4281.0,Hectare,3651.7,Tonnes,0.8530016351319785
Odisha,GANJAM,Ragi,2004-05,Summer,123.0,Hectare,108.4,Tonnes,0.8813008130081301
Odisha,GANJAM,Ragi,2004-05,Winter,42.0,Hectare,32.9,Tonnes,0.7833333333333333
Odisha,GANJAM,Ragi,2005-06,Autumn,5043.0,Hectare,4215.9,Tonnes,0.835990481856038
Odisha,GANJAM,Ragi,2005-06,Summer,131.0,Hectare,116.5,Tonnes,0.8893129770992366
Odisha,GANJAM,Ragi,2005-06,Winter,139.0,Hectare,132.2,Tonnes,0.9510791366906474
Odisha,GANJAM,Ragi,2006-07,Autumn,3939.0,Hectare,3513.6,Tonnes,0.8920030464584919
Odisha,GANJAM,Ragi,2006-07,Summer,107.0,Hectare,96.5,Tonnes,0.9018691588785048
Odisha,GANJAM,Ragi,2006-07,Winter,62.0,Hectare,59.9,Tonnes,0.9661290322580643
Odisha,JAGATSINGHAPUR,Ragi,2004-05,Summer,1.0,Hectare,0.6,Tonnes,0.6
Odisha,JHARSUGUDA,Ragi,2004-05,Autumn,2.0,Hectare,0.9,Tonnes,0.45
Odisha,JHARSUGUDA,Ragi,2006-07,Autumn,1.0,Hectare,0.8,Tonnes,0.8
Odisha,KALAHANDI,Ragi,2004-05,Autumn,605.0,Hectare,295.8,Tonnes,0.4889256198347108
Odisha,KALAHANDI,Ragi,2004-05,Summer,14.0,Hectare,0.6,Tonnes,0.0428571428571428
Odisha,KALAHANDI,Ragi,2004-05,Winter,1138.0,Hectare,454.1,Tonnes,0.3990333919156415
Odisha,KALAHANDI,Ragi,2005-06,Autumn,731.0,Hectare,276.3,Tonnes,0.3779753761969904
Odisha,KALAHANDI,Ragi,2005-06,Winter,1577.0,Hectare,651.3,Tonnes,0.4129993658845909
Odisha,KALAHANDI,Ragi,2006-07,Autumn,751.0,Hectare,316.2,Tonnes,0.4210386151797603
Odisha,KALAHANDI,Ragi,2006-07,Winter,831.0,Hectare,338.2,Tonnes,0.4069795427196149
Odisha,KANDHAMAL,Ragi,2004-05,Autumn,77.0,Hectare,40.7,Tonnes,0.5285714285714286
Odisha,KANDHAMAL,Ragi,2004-05,Summer,1.0,Hectare,2.9,Tonnes,2.9
Odisha,KANDHAMAL,Ragi,2004-05,Winter,41.0,Hectare,13.3,Tonnes,0.324390243902439
Odisha,KANDHAMAL,Ragi,2005-06,Autumn,63.0,Hectare,27.5,Tonnes,0.4365079365079365
Odisha,KANDHAMAL,Ragi,2005-06,Summer,2.0,Hectare,0.7,Tonnes,0.35
Odisha,KANDHAMAL,Ragi,2005-06,Winter,32.0,Hectare,10.2,Tonnes,0.31875
Odisha,KANDHAMAL,Ragi,2006-07,Autumn,72.0,Hectare,31.5,Tonnes,0.4375
Odisha,KANDHAMAL,Ragi,2006-07,Winter,61.0,Hectare,19.9,Tonnes,0.3262295081967213
Odisha,KENDUJHAR,Ragi,2005-06,Autumn,6.0,Hectare,2.0,Tonnes,0.3333333333333333
Odisha,KENDUJHAR,Ragi,2006-07,Autumn,3.0,Hectare,3.1,Tonnes,1.0333333333333334
Odisha,KHORDHA,Ragi,2004-05,Autumn,23.0,Hectare,14.0,Tonnes,0.6086956521739131
Odisha,KHORDHA,Ragi,2004-05,Summer,6.0,Hectare,3.2,Tonnes,0.5333333333333333
Odisha,KHORDHA,Ragi,2004-05,Winter,4.0,Hectare,1.5,Tonnes,0.375
Odisha,KHORDHA,Ragi,2005-06,Autumn,86.0,Hectare,46.0,Tonnes,0.5348837209302325
Odisha,KHORDHA,Ragi,2005-06,Summer,2.0,Hectare,1.2,Tonnes,0.6
Odisha,KHORDHA,Ragi,2005-06,Winter,38.0,Hectare,13.4,Tonnes,0.3526315789473684
Odisha,KHORDHA,Ragi,2006-07,Autumn,11.0,Hectare,5.5,Tonnes,0.5
Odisha,KHORDHA,Ragi,2006-07,Winter,6.0,Hectare,3.1,Tonnes,0.5166666666666667
Odisha,KORAPUT,Ragi,2004-05,Autumn,6042.0,Hectare,4138.8,Tonnes,0.6850049652432969
Odisha,KORAPUT,Ragi,2004-05,Summer,19.0,Hectare,10.8,Tonnes,0.5684210526315789
Odisha,KORAPUT,Ragi,2004-05,Winter,24128.0,Hectare,16117.5,Tonnes,0.6679998342175066
Odisha,KORAPUT,Ragi,2005-06,Autumn,7627.0,Hectare,4888.9,Tonnes,0.6409990822079454
Odisha,KORAPUT,Ragi,2005-06,Summer,13.0,Hectare,11.0,Tonnes,0.8461538461538461
Odisha,KORAPUT,Ragi,2005-06,Winter,24589.0,Hectare,15589.4,Tonnes,0.6339989426166172
Odisha,KORAPUT,Ragi,2006-07,Autumn,6853.0,Hectare,4475.0,Tonnes,0.6529986867065519
Odisha,KORAPUT,Ragi,2006-07,Summer,11.0,Hectare,4.9,Tonnes,0.4454545454545455
Odisha,KORAPUT,Ragi,2006-07,Winter,24003.0,Hectare,17834.2,Tonnes,0.7429987918176895
Odisha,MALKANGIRI,Ragi,2004-05,Autumn,573.0,Hectare,306.6,Tonnes,0.5350785340314137
Odisha,MALKANGIRI,Ragi,2004-05,Winter,3738.0,Hectare,2377.4,Tonnes,0.6360085607276619
Odisha,MALKANGIRI,Ragi,2005-06,Autumn,1141.0,Hectare,683.5,Tonnes,0.5990359333917616
Odisha,MALKANGIRI,Ragi,2005-06,Winter,3946.0,Hectare,2399.2,Tonnes,0.6080081094779524
Odisha,MALKANGIRI,Ragi,2006-07,Autumn,922.0,Hectare,419.5,Tonnes,0.4549891540130152
Odisha,MALKANGIRI,Ragi,2006-07,Winter,4597.0,Hectare,2730.6,Tonnes,0.5939960844028714
Odisha,MAYURBHANJ,Ragi,2004-05,Autumn,2.0,Hectare,0.2,Tonnes,0.1
Odisha,MAYURBHANJ,Ragi,2005-06,Autumn,1.0,Hectare,0.5,Tonnes,0.5
Odisha,MAYURBHANJ,Ragi,2005-06,Winter,1.0,Hectare,0.6,Tonnes,0.6
Odisha,MAYURBHANJ,Ragi,2006-07,Winter,11.0,Hectare,7.4,Tonnes,0.6727272727272727
Odisha,NABARANGPUR,Ragi,2004-05,Autumn,4504.0,Hectare,2031.3,Tonnes,0.4509991119005328
Odisha,NABARANGPUR,Ragi,2004-05,Summer,2.0,Hectare,0.9,Tonnes,0.45
Odisha,NABARANGPUR,Ragi,2004-05,Winter,1948.0,Hectare,689.6,Tonnes,0.3540041067761807
Odisha,NABARANGPUR,Ragi,2005-06,Autumn,4767.0,Hectare,2021.2,Tonnes,0.4239983217956786
Odisha,NABARANGPUR,Ragi,2005-06,Summer,4.0,Hectare,3.2,Tonnes,0.8
Odisha,NABARANGPUR,Ragi,2005-06,Winter,1912.0,Hectare,661.6,Tonnes,0.3460251046025104
Odisha,NABARANGPUR,Ragi,2006-07,Autumn,4914.0,Hectare,2147.4,Tonnes,0.436996336996337
Odisha,NABARANGPUR,Ragi,2006-07,Summer,1.0,Hectare,0.5,Tonnes,0.5
Odisha,NABARANGPUR,Ragi,2006-07,Winter,2169.0,Hectare,839.4,Tonnes,0.3869986168741355
Odisha,NAYAGARH,Ragi,2004-05,Autumn,67.0,Hectare,35.2,Tonnes,0.5253731343283583
Odisha,NAYAGARH,Ragi,2005-06,Autumn,62.0,Hectare,39.4,Tonnes,0.635483870967742
Odisha,NAYAGARH,Ragi,2005-06,Winter,1.0,Hectare,0.3,Tonnes,0.3
Odisha,NAYAGARH,Ragi,2006-07,Autumn,117.0,Hectare,64.2,Tonnes,0.5487179487179488
Odisha,NUAPADA,Ragi,2004-05,Autumn,285.0,Hectare,101.7,Tonnes,0.3568421052631579
Odisha,NUAPADA,Ragi,2005-06,Autumn,330.0,Hectare,128.4,Tonnes,0.3890909090909091
Odisha,NUAPADA,Ragi,2005-06,Winter,1.0,Hectare,0.6,Tonnes,0.6
Odisha,NUAPADA,Ragi,2006-07,Autumn,292.0,Hectare,123.8,Tonnes,0.423972602739726
Odisha,PURI,Ragi,2004-05,Summer,7.0,Hectare,3.9,Tonnes,0.5571428571428572
Odisha,PURI,Ragi,2005-06,Summer,35.0,Hectare,20.8,Tonnes,0.5942857142857143
Odisha,PURI,Ragi,2006-07,Summer,30.0,Hectare,16.5,Tonnes,0.55
Odisha,RAYAGADA,Ragi,2004-05,Autumn,3491.0,Hectare,2251.7,Tonnes,0.6450014322543683
Odisha,RAYAGADA,Ragi,2004-05,Summer,75.0,Hectare,75.3,Tonnes,1.004
Odisha,RAYAGADA,Ragi,2004-05,Winter,8298.0,Hectare,5111.6,Tonnes,0.616003856350928
Odisha,RAYAGADA,Ragi,2005-06,Autumn,2798.0,Hectare,1673.2,Tonnes,0.5979985704074339
Odisha,RAYAGADA,Ragi,2005-06,Summer,22.0,Hectare,14.5,Tonnes,0.6590909090909091
Odisha,RAYAGADA,Ragi,2005-06,Winter,6647.0,Hectare,4214.2,Tonnes,0.6340003008876185
Odisha,RAYAGADA,Ragi,2006-07,Autumn,3030.0,Hectare,1875.6,Tonnes,0.619009900990099
Odisha,RAYAGADA,Ragi,2006-07,Summer,114.0,Hectare,75.1,Tonnes,0.6587719298245613
Odisha,RAYAGADA,Ragi,2006-07,Winter,8091.0,Hectare,5590.9,Tonnes,0.6910023482882215
Odisha,SAMBALPUR,Ragi,2004-05,Autumn,4.0,Hectare,3.7,Tonnes,0.925
Odisha,SAMBALPUR,Ragi,2004-05,Winter,11.0,Hectare,4.9,Tonnes,0.4454545454545455
Odisha,SAMBALPUR,Ragi,2005-06,Winter,16.0,Hectare,6.3,Tonnes,0.39375
Odisha,SAMBALPUR,Ragi,2006-07,Autumn,1.0,Hectare,0.3,Tonnes,0.3
Odisha,SAMBALPUR,Ragi,2006-07,Winter,1.0,Hectare,0.2,Tonnes,0.2
Odisha,SONEPUR,Ragi,2005-06,Winter,1.0,Hectare,0.1,Tonnes,0.1
Odisha,SONEPUR,Ragi,2006-07,Winter,1.0,Hectare,0.4,Tonnes,0.4
Odisha,SUNDARGARH,Ragi,2004-05,Autumn,225.0,Hectare,111.4,Tonnes,0.4951111111111111
Odisha,SUNDARGARH,Ragi,2004-05,Winter,21.0,Hectare,8.0,Tonnes,0.3809523809523809
Odisha,SUNDARGARH,Ragi,2005-06,Autumn,202.0,Hectare,114.7,Tonnes,0.5678217821782179
Odisha,SUNDARGARH,Ragi,2005-06,Winter,16.0,Hectare,9.4,Tonnes,0.5875
Odisha,SUNDARGARH,Ragi,2006-07,Autumn,386.0,Hectare,234.3,Tonnes,0.6069948186528498
Odisha,SUNDARGARH,Ragi,2006-07,Winter,11.0,Hectare,6.6,Tonnes,0.6
Odisha,ANUGUL,Rapeseed &Mustard,2004-05,Winter,733.0,Hectare,71.1,Tonnes,0.0969986357435197
Odisha,ANUGUL,Rapeseed &Mustard,2005-06,Winter,788.0,Hectare,83.5,Tonnes,0.1059644670050761
Odisha,ANUGUL,Rapeseed &Mustard,2006-07,Winter,647.0,Hectare,70.5,Tonnes,0.1089644513137557
Odisha,BALANGIR,Rapeseed &Mustard,2004-05,Winter,637.0,Hectare,69.4,Tonnes,0.1089481946624803
Odisha,BALANGIR,Rapeseed &Mustard,2005-06,Winter,1751.0,Hectare,238.1,Tonnes,0.1359794403198172
Odisha,BALANGIR,Rapeseed &Mustard,2006-07,Winter,1443.0,Hectare,176.0,Tonnes,0.1219681219681219
Odisha,BALESHWAR,Rapeseed &Mustard,2004-05,Winter,1492.0,Hectare,464.0,Tonnes,0.3109919571045576
Odisha,BALESHWAR,Rapeseed &Mustard,2005-06,Winter,1748.0,Hectare,538.4,Tonnes,0.3080091533180777
Odisha,BALESHWAR,Rapeseed &Mustard,2006-07,Winter,1312.0,Hectare,359.5,Tonnes,0.2740091463414634
Odisha,BARGARH,Rapeseed &Mustard,2004-05,Winter,460.0,Hectare,121.9,Tonnes,0.265
Odisha,BARGARH,Rapeseed &Mustard,2005-06,Winter,833.0,Hectare,252.4,Tonnes,0.3030012004801921
Odisha,BARGARH,Rapeseed &Mustard,2006-07,Winter,389.0,Hectare,105.8,Tonnes,0.2719794344473007
Odisha,BHADRAK,Rapeseed &Mustard,2004-05,Winter,1047.0,Hectare,361.2,Tonnes,0.3449856733524355
Odisha,BHADRAK,Rapeseed &Mustard,2005-06,Winter,139.0,Hectare,67.8,Tonnes,0.4877697841726618
Odisha,BHADRAK,Rapeseed &Mustard,2006-07,Winter,152.0,Hectare,23.9,Tonnes,0.1572368421052631
Odisha,BOUDH,Rapeseed &Mustard,2004-05,Winter,279.0,Hectare,29.6,Tonnes,0.1060931899641577
Odisha,BOUDH,Rapeseed &Mustard,2005-06,Winter,279.0,Hectare,24.3,Tonnes,0.0870967741935483
Odisha,BOUDH,Rapeseed &Mustard,2006-07,Winter,219.0,Hectare,23.7,Tonnes,0.1082191780821917
Odisha,CUTTACK,Rapeseed &Mustard,2004-05,Winter,117.0,Hectare,19.4,Tonnes,0.1658119658119658
Odisha,CUTTACK,Rapeseed &Mustard,2005-06,Winter,254.0,Hectare,38.9,Tonnes,0.1531496062992126
Odisha,CUTTACK,Rapeseed &Mustard,2006-07,Winter,68.0,Hectare,13.3,Tonnes,0.1955882352941176
Odisha,DEOGARH,Rapeseed &Mustard,2004-05,Winter,332.0,Hectare,60.1,Tonnes,0.1810240963855421
Odisha,DEOGARH,Rapeseed &Mustard,2005-06,Winter,370.0,Hectare,81.8,Tonnes,0.221081081081081
Odisha,DEOGARH,Rapeseed &Mustard,2006-07,Winter,436.0,Hectare,92.9,Tonnes,0.2130733944954128
Odisha,DHENKANAL,Rapeseed &Mustard,2004-05,Winter,82.0,Hectare,11.4,Tonnes,0.1390243902439024
Odisha,DHENKANAL,Rapeseed &Mustard,2005-06,Winter,247.0,Hectare,32.9,Tonnes,0.1331983805668016
